author,emojis,date
Bruna,":relaxed:","Saturday, November 12, 2016"
Bruna,":heart:","Sunday, November 13, 2016"
Bruna,":disappointed:","Sunday, November 13, 2016"
Bruna,":heart:,:heart:,:heart:,:heart:,:heart:","Sunday, November 13, 2016"
Bruna,":relaxed:","Sunday, November 13, 2016"
Bruna,":cry:","Sunday, November 13, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Sunday, November 13, 2016"
Bruna,":raised_hands:,:raised_hands:,:raised_hands:","Sunday, November 13, 2016"
Bruna,":wink:","Sunday, November 13, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, November 14, 2016"
Bruna,":heart_eyes:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, November 14, 2016"
Bruna,":kissing_heart:","Monday, November 14, 2016"
Bruna,":eyes:","Monday, November 14, 2016"
Bruna,":neutral_face:","Monday, November 14, 2016"
Bruna,":relaxed:","Monday, November 14, 2016"
Bruna,":neutral_face:","Monday, November 14, 2016"
Bruna,":relaxed:","Monday, November 14, 2016"
Bruna,":tada:","Tuesday, November 15, 2016"
Jefferson,":disappointed:","Tuesday, November 15, 2016"
Bruna,":heart:","Tuesday, November 15, 2016"
Bruna,":sob:","Tuesday, November 15, 2016"
Bruna,":flushed:","Tuesday, November 15, 2016"
Bruna,":heart:","Tuesday, November 15, 2016"
Bruna,":heart:","Tuesday, November 15, 2016"
Bruna,":heart:","Tuesday, November 15, 2016"
Bruna,":heart:","Wednesday, November 16, 2016"
Jefferson,":kissing_heart:,:kissing_heart:","Wednesday, November 16, 2016"
Jefferson,":kissing_heart:","Wednesday, November 16, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, November 16, 2016"
Bruna,":relaxed:","Wednesday, November 16, 2016"
Bruna,":kissing_heart:,:kissing_heart:","Wednesday, November 16, 2016"
Bruna,":tada:,:tada:,:tada:,:tada:,:tada:","Wednesday, November 16, 2016"
Bruna,":relaxed:","Wednesday, November 16, 2016"
Bruna,":tada:,:tada:,:tada:,:tada:,:tada:,:tada:,:tada:,:tada:,:tada:,:tada:","Wednesday, November 16, 2016"
Bruna,":kissing_heart:","Wednesday, November 16, 2016"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:","Wednesday, November 16, 2016"
Bruna,":relaxed:","Wednesday, November 16, 2016"
Bruna,":rage:","Wednesday, November 16, 2016"
Bruna,":kissing_heart:","Wednesday, November 16, 2016"
Jefferson,":wink:","Wednesday, November 16, 2016"
Bruna,":kissing_heart:","Wednesday, November 16, 2016"
Jefferson,":kissing_heart:,:kissing_heart:","Wednesday, November 16, 2016"
Bruna,":relaxed:","Thursday, November 17, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, November 17, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, November 17, 2016"
Bruna,":relieved:","Thursday, November 17, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, November 17, 2016"
Bruna,":nail_care:","Thursday, November 17, 2016"
Jefferson,":unamused:","Thursday, November 17, 2016"
Jefferson,":kissing_heart:","Thursday, November 17, 2016"
Bruna,":heart:","Thursday, November 17, 2016"
Bruna,":heart:","Thursday, November 17, 2016"
Bruna,":kissing_heart:","Thursday, November 17, 2016"
Bruna,":bus:","Thursday, November 17, 2016"
Bruna,":laughing:","Thursday, November 17, 2016"
Bruna,":two_hearts:","Thursday, November 17, 2016"
Bruna,":disappointed:","Thursday, November 17, 2016"
Bruna,":checkered_flag:","Thursday, November 17, 2016"
Bruna,":relieved:","Thursday, November 17, 2016"
Bruna,":two_hearts:","Thursday, November 17, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, November 17, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, November 17, 2016"
Bruna,":relaxed:","Friday, November 18, 2016"
Bruna,":heart_eyes:","Friday, November 18, 2016"
Jefferson,":kissing_heart:","Friday, November 18, 2016"
Bruna,":eyes:","Friday, November 18, 2016"
Bruna,":eyes:","Friday, November 18, 2016"
Bruna,":astonished:","Friday, November 18, 2016"
Bruna,":flushed:","Friday, November 18, 2016"
Bruna,":two_hearts:","Saturday, November 19, 2016"
Jefferson,":two_hearts:","Saturday, November 19, 2016"
Bruna,":kissing_heart:","Saturday, November 19, 2016"
Bruna,":scream:","Saturday, November 19, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Saturday, November 19, 2016"
Bruna,":relaxed:","Saturday, November 19, 2016"
Bruna,":kissing_heart:","Saturday, November 19, 2016"
Bruna,":heart_eyes:","Saturday, November 19, 2016"
Bruna,":grimacing:","Sunday, November 20, 2016"
Bruna,":kissing_heart:","Sunday, November 20, 2016"
Bruna,":disappointed:","Sunday, November 20, 2016"
Bruna,":heart:","Sunday, November 20, 2016"
Bruna,":relaxed:","Sunday, November 20, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, November 21, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, November 21, 2016"
Bruna,":kissing_heart:","Monday, November 21, 2016"
Jefferson,":unamused:","Monday, November 21, 2016"
Bruna,":sob:","Monday, November 21, 2016"
Jefferson,":blush:","Monday, November 21, 2016"
Bruna,":heart:,:heart:,:heart:,:heart:,:heart:,:heart:","Monday, November 21, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, November 21, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, November 21, 2016"
Bruna,":blush:","Tuesday, November 22, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Tuesday, November 22, 2016"
Bruna,":relaxed:","Tuesday, November 22, 2016"
Bruna,":blush:","Tuesday, November 22, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, November 23, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, November 23, 2016"
Bruna,":heart:","Wednesday, November 23, 2016"
Jefferson,":heart_eyes:","Wednesday, November 23, 2016"
Bruna,":kissing_heart:","Wednesday, November 23, 2016"
Bruna,":kissing_heart:","Wednesday, November 23, 2016"
Bruna,":tada:,:tada:,:tada:,:tada:,:tada:,:tada:","Wednesday, November 23, 2016"
Jefferson,":scream:","Wednesday, November 23, 2016"
Jefferson,":blush:","Wednesday, November 23, 2016"
Bruna,":grimacing:","Wednesday, November 23, 2016"
Bruna,":information_desk_person:","Wednesday, November 23, 2016"
Bruna,":stuck_out_tongue_closed_eyes:","Wednesday, November 23, 2016"
Jefferson,":smile:","Wednesday, November 23, 2016"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:","Wednesday, November 23, 2016"
Bruna,":full_moon_with_face:","Wednesday, November 23, 2016"
Bruna,":heart:","Wednesday, November 23, 2016"
Bruna,":scream:","Wednesday, November 23, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, November 24, 2016"
Bruna,":heart_eyes:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, November 24, 2016"
Bruna,":kissing_heart:","Thursday, November 24, 2016"
Bruna,":kissing_heart:","Thursday, November 24, 2016"
Bruna,":full_moon_with_face:","Thursday, November 24, 2016"
Bruna,":kissing_heart:","Thursday, November 24, 2016"
Bruna,":grimacing:","Thursday, November 24, 2016"
Bruna,":kissing_heart:","Thursday, November 24, 2016"
Jefferson,":disappointed:,:disappointed:,:disappointed:,:disappointed:","Thursday, November 24, 2016"
Bruna,":relaxed:","Thursday, November 24, 2016"
Bruna,":heart:","Thursday, November 24, 2016"
Jefferson,":kissing_heart:","Thursday, November 24, 2016"
Bruna,":kissing_heart:","Thursday, November 24, 2016"
Bruna,":tada:","Friday, November 25, 2016"
Jefferson,":disappointed:","Friday, November 25, 2016"
Bruna,":grimacing:,:grimacing:,:grimacing:","Friday, November 25, 2016"
Bruna,":raised_hands:","Friday, November 25, 2016"
Bruna,":kissing_heart:","Friday, November 25, 2016"
Bruna,":neutral_face:","Friday, November 25, 2016"
Bruna,":weary:","Friday, November 25, 2016"
Bruna,":relaxed:","Friday, November 25, 2016"
Bruna,":weary:","Friday, November 25, 2016"
Bruna,":grinning:,:grinning:,:grinning:","Friday, November 25, 2016"
Bruna,":grimacing:","Friday, November 25, 2016"
Bruna,":eyes:","Friday, November 25, 2016"
Bruna,":heart:","Friday, November 25, 2016"
Bruna,":disappointed:","Friday, November 25, 2016"
Bruna,":speak_no_evil:","Saturday, November 26, 2016"
Jefferson,":kissing_heart:","Saturday, November 26, 2016"
Bruna,":relaxed:","Sunday, November 27, 2016"
Bruna,":heart:","Sunday, November 27, 2016"
Bruna,":relaxed:","Sunday, November 27, 2016"
Bruna,":heart:,:heart:,:heart:","Sunday, November 27, 2016"
Bruna,":heart:","Sunday, November 27, 2016"
Bruna,":heart:","Sunday, November 27, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Sunday, November 27, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Sunday, November 27, 2016"
Bruna,":dizzy_face:","Monday, November 28, 2016"
Bruna,":relaxed:","Monday, November 28, 2016"
Bruna,":kissing_heart:","Monday, November 28, 2016"
Bruna,":eyes:","Monday, November 28, 2016"
Bruna,":cry:","Monday, November 28, 2016"
Bruna,":pensive:","Monday, November 28, 2016"
Bruna,":grimacing:","Monday, November 28, 2016"
Bruna,":disappointed:","Monday, November 28, 2016"
Bruna,":persevere:","Monday, November 28, 2016"
Bruna,":disappointed:","Monday, November 28, 2016"
Bruna,":persevere:","Monday, November 28, 2016"
Bruna,":kissing_heart:","Monday, November 28, 2016"
Bruna,":stuck_out_tongue:","Monday, November 28, 2016"
Bruna,":kissing_heart:","Monday, November 28, 2016"
Bruna,":disappointed:","Monday, November 28, 2016"
Bruna,":relaxed:","Monday, November 28, 2016"
Jefferson,":blush:","Monday, November 28, 2016"
Bruna,":grimacing:","Monday, November 28, 2016"
Bruna,":two_hearts:","Monday, November 28, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, November 28, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, November 28, 2016"
Bruna,":two_hearts:","Monday, November 28, 2016"
Bruna,":relaxed:","Tuesday, November 29, 2016"
Jefferson,":cry:","Tuesday, November 29, 2016"
Bruna,":mask:","Tuesday, November 29, 2016"
Jefferson,":scream:","Tuesday, November 29, 2016"
Bruna,":disappointed:","Tuesday, November 29, 2016"
Bruna,":blush:","Tuesday, November 29, 2016"
Bruna,":kissing_heart:","Tuesday, November 29, 2016"
Bruna,":kissing_heart:","Tuesday, November 29, 2016"
Bruna,":relaxed:","Tuesday, November 29, 2016"
Jefferson,":speak_no_evil:","Tuesday, November 29, 2016"
Bruna,":thought_balloon:","Tuesday, November 29, 2016"
Bruna,":blush:","Tuesday, November 29, 2016"
Bruna,":kissing_heart:","Wednesday, November 30, 2016"
Bruna,":pensive:","Wednesday, November 30, 2016"
Bruna,":relaxed:","Wednesday, November 30, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, November 30, 2016"
Bruna,":kissing_heart:","Wednesday, November 30, 2016"
Bruna,":grimacing:","Wednesday, November 30, 2016"
Bruna,":eyes:","Wednesday, November 30, 2016"
Bruna,":eyes:","Wednesday, November 30, 2016"
Bruna,":eyes:,:eyes:,:eyes:,:eyes:","Wednesday, November 30, 2016"
Bruna,":open_mouth:","Wednesday, November 30, 2016"
Bruna,":tired_face:,:tired_face:,:tired_face:","Wednesday, November 30, 2016"
Bruna,":tired_face:","Wednesday, November 30, 2016"
Bruna,":grimacing:","Wednesday, November 30, 2016"
Bruna,":grimacing:","Wednesday, November 30, 2016"
Bruna,":eyes:","Wednesday, November 30, 2016"
Bruna,":blush:","Wednesday, November 30, 2016"
Bruna,":relaxed:","Wednesday, November 30, 2016"
Bruna,":kissing_heart:","Wednesday, November 30, 2016"
Bruna,":disappointed:","Wednesday, November 30, 2016"
Bruna,":kissing_heart:","Wednesday, November 30, 2016"
Bruna,":eyes:","Wednesday, November 30, 2016"
Bruna,":zzz:","Wednesday, November 30, 2016"
Bruna,":stuck_out_tongue:","Wednesday, November 30, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, November 30, 2016"
Bruna,":relaxed:","Wednesday, November 30, 2016"
Bruna,":eyes:","Thursday, December 1, 2016"
Bruna,":new_moon_with_face:","Thursday, December 1, 2016"
Bruna,":kissing_heart:","Friday, December 2, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Friday, December 2, 2016"
Bruna,":heart:","Friday, December 2, 2016"
Bruna,":heart:","Friday, December 2, 2016"
Bruna,":heart:","Friday, December 2, 2016"
Bruna,":tired_face:","Friday, December 2, 2016"
Bruna,":tired_face:","Friday, December 2, 2016"
Bruna,":relaxed:","Friday, December 2, 2016"
Bruna,":relaxed:","Friday, December 2, 2016"
Bruna,":relaxed:","Saturday, December 3, 2016"
Jefferson,":heart:","Sunday, December 4, 2016"
Jefferson,":kiss:","Sunday, December 4, 2016"
Jefferson,":two_hearts:","Sunday, December 4, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Sunday, December 4, 2016"
Bruna,":kissing_heart:","Sunday, December 4, 2016"
Jefferson,":scream:","Sunday, December 4, 2016"
Jefferson,":cry:","Monday, December 5, 2016"
Bruna,":frowning:","Monday, December 5, 2016"
Jefferson,":smirk:","Monday, December 5, 2016"
Bruna,":haircut:","Monday, December 5, 2016"
Jefferson,":relaxed:","Monday, December 5, 2016"
Jefferson,":joy:","Monday, December 5, 2016"
Bruna,":see_no_evil:","Monday, December 5, 2016"
Jefferson,":rage:","Monday, December 5, 2016"
Bruna,":disappointed_relieved:","Monday, December 5, 2016"
Bruna,":two_hearts:","Tuesday, December 6, 2016"
Bruna,":scream:","Tuesday, December 6, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Tuesday, December 6, 2016"
Jefferson,":confetti_ball:,:tada:,:confetti_ball:,:tada:","Wednesday, December 7, 2016"
Bruna,":heart:,:heart:,:heart:","Wednesday, December 7, 2016"
Jefferson,":monkey:","Wednesday, December 7, 2016"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:","Wednesday, December 7, 2016"
Bruna,":older_woman:","Wednesday, December 7, 2016"
Jefferson,":information_desk_person:","Wednesday, December 7, 2016"
Jefferson,":older_woman:,:older_man:","Wednesday, December 7, 2016"
Bruna,":heart_eyes:","Wednesday, December 7, 2016"
Jefferson,":sob:","Wednesday, December 7, 2016"
Bruna,":kissing_closed_eyes:","Wednesday, December 7, 2016"
Bruna,":heart:","Wednesday, December 7, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, December 7, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, December 7, 2016"
Bruna,":birthday:","Wednesday, December 7, 2016"
Bruna,":stuck_out_tongue_closed_eyes:","Wednesday, December 7, 2016"
Bruna,":kissing_heart:","Wednesday, December 7, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, December 7, 2016"
Bruna,":eyes:","Wednesday, December 7, 2016"
Jefferson,":pensive:","Wednesday, December 7, 2016"
Jefferson,":pensive:","Wednesday, December 7, 2016"
Bruna,":sob:,:sob:,:sob:","Wednesday, December 7, 2016"
Bruna,":eyes:","Wednesday, December 7, 2016"
Bruna,":heart:","Wednesday, December 7, 2016"
Jefferson,":heart:","Wednesday, December 7, 2016"
Bruna,":weary:","Wednesday, December 7, 2016"
Bruna,":cry:,:cry:,:cry:","Wednesday, December 7, 2016"
Bruna,":heart:","Wednesday, December 7, 2016"
Bruna,":kissing_heart:","Thursday, December 8, 2016"
Bruna,":kissing_heart:","Thursday, December 8, 2016"
Jefferson,":heart_eyes:","Thursday, December 8, 2016"
Bruna,":heart:","Thursday, December 8, 2016"
Bruna,":heart:","Thursday, December 8, 2016"
Bruna,":heart:","Thursday, December 8, 2016"
Bruna,":sos:","Thursday, December 8, 2016"
Bruna,":sos:","Thursday, December 8, 2016"
Bruna,":information_desk_person:","Thursday, December 8, 2016"
Bruna,":kissing_heart:","Thursday, December 8, 2016"
Bruna,":blue_heart:","Thursday, December 8, 2016"
Bruna,":kissing_heart:","Thursday, December 8, 2016"
Bruna,":kissing_heart:","Friday, December 9, 2016"
Bruna,":tada:","Friday, December 9, 2016"
Jefferson,":heart:","Friday, December 9, 2016"
Bruna,":disappointed_relieved:,:disappointed_relieved:","Friday, December 9, 2016"
Bruna,":scream_cat:","Friday, December 9, 2016"
Bruna,":kissing_heart:","Saturday, December 10, 2016"
Bruna,":kissing_heart:","Saturday, December 10, 2016"
Jefferson,":heart:","Sunday, December 11, 2016"
Jefferson,":flushed:","Sunday, December 11, 2016"
Bruna,":wink:","Sunday, December 11, 2016"
Bruna,":kissing_heart:","Sunday, December 11, 2016"
Bruna,":tada:","Sunday, December 11, 2016"
Bruna,":kissing_heart:","Sunday, December 11, 2016"
Bruna,":eyes:","Sunday, December 11, 2016"
Bruna,":heart:,:heart:,:heart:,:heart:,:heart:","Sunday, December 11, 2016"
Bruna,":heart:,:heart:,:heart:,:heart:,:heart:","Sunday, December 11, 2016"
Bruna,":heart:","Sunday, December 11, 2016"
Bruna,":tada:","Sunday, December 11, 2016"
Bruna,":heart:,:heart:,:heart:,:heart:,:heart:,:heart:","Sunday, December 11, 2016"
Bruna,":scream:","Sunday, December 11, 2016"
Bruna,":heart_eyes:","Sunday, December 11, 2016"
Bruna,":heart:","Sunday, December 11, 2016"
Bruna,":fire:,:fire:,:fire:","Sunday, December 11, 2016"
Bruna,":heart:","Sunday, December 11, 2016"
Jefferson,":heart:","Sunday, December 11, 2016"
Bruna,":two_hearts:","Sunday, December 11, 2016"
Bruna,":eyes:","Sunday, December 11, 2016"
Bruna,":eyes:","Sunday, December 11, 2016"
Bruna,":eyes:","Sunday, December 11, 2016"
Bruna,":see_no_evil:","Sunday, December 11, 2016"
Bruna,":see_no_evil:,:see_no_evil:,:see_no_evil:,:see_no_evil:","Sunday, December 11, 2016"
Bruna,":heart:","Sunday, December 11, 2016"
Bruna,":sleepy:","Sunday, December 11, 2016"
Bruna,":eyes:","Sunday, December 11, 2016"
Bruna,":heart:","Sunday, December 11, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Sunday, December 11, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Sunday, December 11, 2016"
Bruna,":heart:","Monday, December 12, 2016"
Bruna,":kissing_heart:","Monday, December 12, 2016"
Bruna,":blush:","Monday, December 12, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, December 12, 2016"
Bruna,":kissing_heart:","Monday, December 12, 2016"
Bruna,":grimacing:","Monday, December 12, 2016"
Bruna,":green_heart:","Monday, December 12, 2016"
Jefferson,":wink:","Monday, December 12, 2016"
Bruna,":hamburger:","Monday, December 12, 2016"
Bruna,":two_hearts:","Monday, December 12, 2016"
Jefferson,":sob:","Monday, December 12, 2016"
Bruna,":sweat:","Monday, December 12, 2016"
Bruna,":sob:","Monday, December 12, 2016"
Bruna,":pensive:","Monday, December 12, 2016"
Bruna,":disappointed:","Monday, December 12, 2016"
Jefferson,":kissing_heart:","Monday, December 12, 2016"
Bruna,":relieved:","Monday, December 12, 2016"
Bruna,":scream:,:scream:,:scream:,:scream:,:scream:,:scream:","Monday, December 12, 2016"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:","Monday, December 12, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Tuesday, December 13, 2016"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:","Tuesday, December 13, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Tuesday, December 13, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Tuesday, December 13, 2016"
Bruna,":scream:","Tuesday, December 13, 2016"
Bruna,":runner:,:runner:,:runner:,:runner:,:runner:","Tuesday, December 13, 2016"
